MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Bsmt Full Bath,Fireplaces,Mas Vnr Area,Year Remod/Add,Total Bsmt SF,Overall Qual,SalePrice
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.6120282413654576,-0.5293836111065711,-0.0628817956934606,5.311223910432456
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.7079137585584927,-0.1398030283503625,0.6500222833893747,5.371990911464915
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,1.0797375860051557,0.7079137585584927,-0.4604943617167537,0.6500222833893747,5.336459733848529
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.8037992757515277,-0.4794982925829102,0.6500222833893747,5.280008953108186
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,0.3781257466439909,0.8996847929445627,0.9648004532449848,0.6500222833893747,5.354108439147401
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.001651101133122,0.8996847929445627,-0.491375749374258,0.6500222833893747,5.2552725051033065
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.2835569636478392,-0.3468269305648926,-0.1231745888424755,-0.775785874776296,5.204119982655925
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-0.3468269305648926,-0.0162774777203452,-0.775785874776296,5.130011949671904
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,-0.3468269305648926,-0.4058580604765537,-0.775785874776296,5.113943352306837
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,-0.5865407235474802,-0.3916051123269363,-0.775785874776296,5.051152522447381
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-0.4427124477579277,-0.1849373641574842,-0.775785874776296,5.086359830674748
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.7558565171550102,-0.4343639567757885,-0.775785874776296,5.103803720955957
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0435130687341152,-1.5722243173869097,-1.4886899538591314,5.068185861746161
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,0.8287544889979097,0.9955703101375978,2.264194226218436,1.36292636247221,5.485579476984679
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,0.2754508433228448,0.8517420343480452,0.5633424136974284,1.36292636247221,5.358886204405869
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.0040530601624971,0.8517420343480452,0.9790534013946022,0.6500222833893747,5.283301228703549
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.8996847929445627,-0.1611824505747886,0.6500222833893747,5.328379603438738
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.6462213275380945,0.8517420343480452,-0.4438659222088667,0.6500222833893747,5.301029995663981
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.7079137585584927,-0.0447833740195799,1.36292636247221,5.426511261364575
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.885796101954102,0.8037992757515277,1.1500887791900107,1.36292636247221,5.439332693830263
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.6519254888337137,0.8517420343480452,1.375760458225619,2.0758304415550453,5.45484486000851
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,1.923953457756801,0.5640854827689401,0.4113109667681763,1.36292636247221,5.380211241711606
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.3267882949834179,0.7558565171550102,0.6987454211187936,1.36292636247221,5.3925210899319325
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.8996847929445627,0.6892434556857153,0.6500222833893747,5.267171728403014
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0435130687341152,-0.2562021049055711,0.6500222833893747,5.329397879361043
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.0301719076112181,0.9476275515410802,0.8911602211386283,0.6500222833893747,5.254306332331286
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.9955703101375978,0.2901609074964285,0.6500222833893747,5.239299479126893
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,1.0914558273306327,0.6726150161778284,-0.0628817956934606,5.224895470849483
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.9955703101375978,-0.6624111271696667,-0.775785874776296,5.222716471147583
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,-0.9221400337231028,0.3970580186185589,-0.775785874776296,5.146128035678238
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.3006694475346969,-0.9221400337231028,-0.2063167863819103,-1.4886899538591314,4.97657921864011
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,-1.6412814126708657,-0.3464707765198146,-0.775785874776296,5.086359830674748
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.5549547468081869,-1.1618538267056904,0.3139158210791242,-0.0628817956934606,5.041392685158225
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,0.0187635850199797,0.276428931189835,-0.5483875419727275,-0.0628817956934606,5.073718350346122
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,-0.3947696891614101,-0.2063167863819103,-0.0628817956934606,5.125481265700594
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-0.2509414133718576,-2.486788490320692,-0.775785874776296,5.14921911265538
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,0.1856392877325677,-0.775785874776296,5.190331698170292
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,1.0435130687341152,0.102497090193133,-0.775785874776296,5.195899652409234
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.7558565171550102,-0.2063167863819103,-0.775785874776296,5.119750623884584
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,0.1556634561148411,-1.401567619688278,-2.486788490320692,-1.4886899538591314,4.788875115775417
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,0.3519236828114372,-0.775785874776296,4.993436230497612
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0435130687341152,-1.194521191422049,-2.2015940329419665,4.897627091290442
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.5161427241724226,-0.9189641938627796,-0.0628817956934606,5.035429738184549
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.4495103782847956,-0.3630992160277015,-1.4886899538591314,5.041392685158225
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.7558565171550102,-1.156513329689736,-1.4886899538591314,5.049218022670182
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,-1.401567619688278,-0.6624111271696667,-1.4886899538591314,5.096910013008056
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,-1.401567619688278,-0.4343639567757885,-1.4886899538591314,4.899136250699127
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.5161427241724226,0.9339190655874804,-0.0628817956934606,5.301029995663981
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2.9964894023856163,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,0.5918483099966632,-0.775785874776296,5.176091259055681
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.6624111271696667,-0.775785874776296,4.984527313343793
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.9955703101375978,-0.9403436160872056,-0.0628817956934606,5.165837624690128
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0874356702205863,2.1745098033497494,0.8629794567716251,-1.6412814126708657,-0.7503043074256405,-0.775785874776296,5.243038048686294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,-1.6412814126708657,-1.0971260457329968,-0.0628817956934606,5.150756439860309
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.6599709999619752,-0.3203403715788494,0.6500222833893747,5.278639297890739
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,2.1745098033497494,-0.5744691897244197,-1.6412814126708657,-0.306087423429232,0.6500222833893747,5.214843848047698
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.8517420343480452,-1.4415722926820838,-0.775785874776296,4.955928156896951
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.8996847929445627,-0.91658870250451,-0.775785874776296,5.143014800254095
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,-1.6412814126708657,-0.3013364407126929,-0.775785874776296,5.078275522086601
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,1.8383910383225128,-1.6412814126708657,-0.1611824505747886,-0.0628817956934606,5.161368002234975
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.1089216406928582,-0.775785874776296,5.161368002234975
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,-1.593338654074348,-2.486788490320692,-0.775785874776296,5.186108379813206
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.8216180619444433,2.1745098033497494,-0.5744691897244197,0.6599709999619752,-0.1944393295905625,1.36292636247221,5.555215405126073
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.8996847929445627,-0.2775815271299973,-1.4886899538591314,5.27415784926368
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,2.1635282321728084,-1.6412814126708657,-0.4581188703584841,-0.0628817956934606,5.342422680822207
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.7574307815004492,-0.775785874776296,5.146128035678238
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,2.1745098033497494,-0.5744691897244197,0.4681999655759051,-0.4604943617167537,1.36292636247221,5.498310553789601
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.8517420343480452,-0.0447833740195799,-0.0628817956934606,5.414137362184476
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,2.1745098033497494,0.0301719076112181,0.9476275515410802,1.0218122458434542,-0.0628817956934606,5.4107772333772095
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.8216180619444433,2.1745098033497494,-0.5744691897244197,-0.01122762038927,-0.5863954037050406,0.6500222833893747,5.3414345245781405
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0874356702205863,2.1745098033497494,0.4750964886695177,-1.4974531368813129,1.8104753767889497,-0.0628817956934606,5.336459733848529
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.8216180619444433,3.7243249044213904,1.8383910383225128,-1.1618538267056904,1.2189780285798282,-0.0628817956934606,5.303196057420489
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,2.1745098033497494,-0.5744691897244197,-0.7783117579335502,1.0479426507844194,-0.0628817956934606,5.332438459915605
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.5640854827689401,1.504036991572176,-1.4886899538591314,5.230448921378274
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,-0.9251203987935336,-0.5744691897244197,0.1805434139968,-0.1017951666180495,1.36292636247221,5.301029995663981
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.0874356702205863,2.1745098033497494,0.0,-0.4427124477579277,2.347336423757871,-0.0628817956934606,5.302382885035854
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,0.0846578968037649,-1.8240264013634837,1.36292636247221,5.498310553789601
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.9955703101375978,-0.6030238432129276,-0.775785874776296,5.060697840353612
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.7764347123666057,-0.0628817956934606,5.14921911265538
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.7764347123666057,-0.775785874776296,4.939519252618618
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.7479288160673709,-1.4886899538591314,5.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.7079137585584927,-0.4462414135671363,-0.775785874776296,5.17871514125857
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.5483875419727275,-0.775785874776296,4.876217840591642
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.5744691897244197,-1.6412814126708657,-0.082791235751893,-0.0628817956934606,5.073351702386901
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.2039412950236407,-0.775785874776296,4.826074802700826
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-1.6412814126708657,-0.3250913542953885,-0.775785874776296,5.181843587944773
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0435130687341152,-0.213443260456719,-0.775785874776296,5.077731179652392
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,-0.4985022234490667,-0.775785874776296,5.096562438374136
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0874356702205863,0.6246947022781079,2.169232393468428,1.0914558273306327,1.2498594162373324,1.36292636247221,5.371067862271736
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,-0.2509414133718576,-0.1089216406928582,-0.0628817956934606,5.2636360685881085
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,-0.0591703789857875,0.0882441420435156,-0.0628817956934606,5.127104798364807
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,0.3724215853483716,0.8517420343480452,0.93629455694575,-0.775785874776296,5.332438459915605
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.8517420343480452,0.8602788334811239,0.6500222833893747,5.389166084364533
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,0.3723144483828701,0.9671759446032544,0.6500222833893747,5.32221929473392
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.5744691897244197,-0.4906552063544452,-0.1825618727992147,-0.0628817956934606,5.155336037465061
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,2.1745098033497494,1.4333955863335477,0.1326006554002824,1.078824038441924,0.6500222833893747,5.38738982633873
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,2.1745098033497494,-0.5744691897244197,-1.209796585302208,0.7201248433432197,-0.775785874776296,5.230448921378274
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,6.407424236113512,0.5161427241724226,-1.0971260457329968,-0.0628817956934606,5.409933123331294
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,1.0914558273306327,1.525416413796602,0.6500222833893747,5.3649504000821
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,0.0,1.0914558273306327,1.1857211495640545,1.36292636247221,5.4269989587565375
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,-0.3919360282646045,1.0435130687341152,1.0194367544851848,1.36292636247221,5.424718337331567
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,-0.1181362860748817,1.0914558273306327,1.2451084335207934,1.36292636247221,5.378397900948138
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.8216180619444433,0.6246947022781079,0.988471005275248,1.0914558273306327,1.4042663545248542,1.36292636247221,5.396024896608593
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.5744691897244197,0.0367151382072474,0.5182080778903067,0.6500222833893747,5.2405492482826
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,0.0929176818630296,0.3243716897863525,0.2592795198389242,0.6500222833893747,5.273001272063738
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.8216180619444433,-0.9251203987935336,-0.0839113183011663,0.8037992757515277,0.5229590606068458,1.36292636247221,5.2564772062416765
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,1.9467701029392777,0.8996847929445627,-0.4248619913427102,0.6500222833893747,5.273001272063738
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,4.479417718194214,0.8517420343480452,2.0789059002734103,1.36292636247221,5.450249108319361
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8216180619444433,0.6246947022781079,0.5834755532862831,0.5640854827689401,1.055069124859228,-0.0628817956934606,5.250420002308894
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,0.7717128760417175,0.8996847929445627,1.3520055446429238,1.36292636247221,5.431363764158987
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0874356702205863,0.6246947022781079,-0.0382780279362125,0.9476275515410802,0.178512813657759,0.6500222833893747,5.447002898466162
