,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_None,Bsmt Qual_Po,Bsmt Qual_TA,Central Air_Y,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Fa,Garage Qual_Gd,Garage Qual_None,Garage Qual_Po,Garage Qual_TA,Mas Vnr Area,Garage Yr Blt,Year Remod/Add,Full Bath,Year Built,1st Flr SF,Total Bsmt SF,Garage Area,Garage Cars,Gr Liv Area,Overall Qual,SalePrice
2291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.5695147609970919,-0.07620247405453959,-0.3887196740196219,-1.0196065714935767,0.16131370769447567,-0.24806608493454452,-0.05024929485005894,0.30982012011289967,0.30946500799071514,-0.8636135237053347,-0.06181207453460391,11.896826395162552
2292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.23421293104020655,-0.035308982994587276,-0.34077180005833124,-1.0196065714935767,0.19441100739318726,-0.3871227505874801,-0.2910887028632433,0.9556093199517176,0.30946500799071514,-0.9706386726263585,-0.771062874431658,11.941455846009388
2293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,-0.035308982994587276,-0.34077180005833124,0.794068598264912,0.19441100739318726,0.5090202058425491,0.43824573083706025,0.2587144999817702,0.30946500799071514,-0.28092104624642783,-0.06181207453460391,12.144197241812087
2294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,-0.035308982994587276,0.4743420572836097,-1.0196065714935767,0.19441100739318726,1.333059706008093,0.24739186033604627,0.9277335271529197,0.30946500799071514,0.35330205847074975,-0.771062874431658,12.185869938212655
2295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,-0.035308982994587276,-0.34077180005833124,-1.0196065714935767,0.19441100739318726,-1.139058794488539,-0.7614071694550278,0.27265239638116917,0.30946500799071514,-0.13029305887609816,-0.771062874431658,11.964001084330445
2296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,-0.5695147609970919,0.0,-0.6284590438260751,-1.0196065714935767,-0.004172790799082267,-0.9330489194471531,-0.5796415785016812,-2.1943552663124444,-2.3173680861526935,-1.3908114795014885,-0.771062874431658,11.835008964139341
2297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.37362592760493585,-0.6764069177873657,-1.0196065714935767,-0.037270090497793854,-1.005152375711638,-0.6432595353353525,0.7047271847625365,0.30946500799071514,-1.4463060011642417,-0.771062874431658,11.771436160121729
2298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.5356108155541934,-0.6896048399538243,-1.1079377834389814,-1.0196065714935767,-0.33514578778619813,1.157951312222915,0.783600353648419,-0.1315465992014003,-1.0039515390809892,0.2185296487183495,-1.4803136743287122,11.289781913656018
2299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.37362592760493585,1.0497165448190973,-1.0196065714935767,0.3598975058867452,-0.8068678709843041,-0.46831015404275633,-0.5218076983845709,0.30946500799071514,-1.2936960665916708,-1.4803136743287122,11.771436160121729
2300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,-0.07620247405453959,0.9058729229352255,-1.0196065714935767,0.16131370769447567,0.05064823387546522,0.08834696825186791,0.13791939785364601,0.30946500799071514,-0.6337076482453579,-0.771062874431658,11.813030057420567
2301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.1691584723051743,-0.10103243025187802,-1.0196065714935767,0.3598975058867452,-0.8815464506868065,-0.5342001807633445,-0.9678203831653371,-1.0039515390809892,-1.351172535456665,-0.771062874431658,11.732060994886899
2302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.2100519633651266,-0.05308455629058738,-1.0196065714935767,0.3929948055854568,-0.8815464506868065,-0.5342001807633445,-0.9678203831653371,-1.0039515390809892,-1.351172535456665,-0.771062874431658,11.842229212112828
2303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,-0.5695147609970919,0.0,0.3784463093610284,-1.0196065714935767,0.6577732031751494,-0.4746769474800691,-0.1752131386304848,-2.1943552663124444,-2.3173680861526935,-1.0380248775025587,-0.771062874431658,11.44571671527678
2304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.5695147609970919,0.25094545442507893,-0.005136682329296737,-1.0196065714935767,0.42609210528416835,-0.6987126865875765,-0.4251408261913365,-0.8563172119701455,-1.0039515390809892,-1.2104542840975412,-0.771062874431658,11.732060994886899
2305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.41323437643428385,-0.9758592773734904,-1.443572901168016,0.794068598264912,-0.5668268856771792,0.34678742924745765,0.28828911830054926,-0.09437887546966979,0.30946500799071514,-0.40578371998762214,-0.06181207453460391,11.917723684090689
2306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.7923571616216637,-0.8940722952535859,-1.3476771532454348,-1.0196065714935767,-0.5006322862797561,-0.34592077557920287,-0.09796276247531245,-0.7401680753084877,-1.0039515390809892,-0.9389275173904996,-0.06181207453460391,11.967180737247824
2307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1.1160808153589088,-0.8531788041936336,-1.299729279284144,-1.0196065714935767,-0.4675349865810445,1.6446496420081895,1.2857277986570392,2.2797094778946176,1.6228815550624196,0.5931176699419325,-0.771062874431658,12.037653993905211
2308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.464946198847652,-0.8531788041936336,-1.299729279284144,-1.0196065714935767,-0.4675349865810445,0.5965744027351382,1.4856699487057206,0.3609257402440292,0.30946500799071514,-0.2135348413702277,-0.06181207453460391,12.437184366493561
2309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.8528311997264324,-0.3624569114742058,-0.7243547917486564,0.794068598264912,-0.07036739019650544,1.783706307661125,1.8173921521955783,0.15650325971951126,0.30946500799071514,0.7001428188629563,0.6474387253624502,12.165771348756648
2310,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.782560838204459,0.6661335531287722,0.794068598264912,0.856357001367419,-0.8892718210008586,-0.541016390424095,-0.3359690797259182,0.30946500799071514,0.054028030932331585,-0.06181207453460391,12.119969946476761
2311,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0211962961600611,0.782560838204459,0.6181856791674816,0.794068598264912,0.856357001367419,-0.42574960215773994,-0.19793383749965313,0.7883545631589302,0.30946500799071514,1.4631924917258106,0.6474387253624502,12.310432660854417
2312,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.7007738560845543,0.5222899312449003,0.794068598264912,0.7901624019699959,-0.9716757710174129,-0.6137226268054337,-0.22911187399719293,0.30946500799071514,0.3433923224595439,-0.06181207453460391,12.043553716032399
2313,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.7007738560845543,0.5702378052061909,0.794068598264912,0.7901624019699959,-1.2034368804389721,-0.8182089166279487,-0.2941553905277214,0.30946500799071514,0.000515456471819728,-0.06181207453460391,12.141534124392603
2314,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.7416673471445067,0.5702378052061909,0.794068598264912,0.8232597016687074,-0.8686708334967199,-0.5228398313287603,-0.13619256466786664,0.30946500799071514,0.5514967786948678,-0.06181207453460391,12.216022976383341
2315,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.782560838204459,0.6181856791674816,0.794068598264912,0.856357001367419,-0.917598178819049,-0.5660091591801801,-0.2755715286618561,0.30946500799071514,0.02628077010095507,-0.06181207453460391,12.128111104060462
2316,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1.9756229304543529,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1211353989571118,0.6017246496111728,0.7745120741007516,0.48172084237215335,0.30946500799071514,1.9111125594323173,0.6474387253624502,12.676076274775909
2317,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.41881581874009843,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1542326986558233,1.3176089653799892,1.4061475026636314,1.0113609055493133,1.6228815550624196,0.34141037525730267,0.6474387253624502,12.388394202324129
2318,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.6360767770588558,1.1097087666840775,1.0017686708578066,0.794068598264912,1.1211353989571118,-0.2171646036783366,0.05199385006119857,0.25406853451530387,0.30946500799071514,1.1222975729403275,1.3566895252595044,12.429216196844383
2319,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,1.1097087666840775,1.0017686708578066,0.794068598264912,1.1211353989571118,-0.6626609584553339,-0.35925079947074834,1.522417106860608,1.6228815550624196,0.6010454587508972,1.3566895252595044,12.387977448827787
2320,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.8146829308449219,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1211353989571118,1.394862668520509,1.4743095992711364,1.3969760392660175,1.6228815550624196,1.4156257588720222,0.6474387253624502,12.641096555879882
2321,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1542326986558233,-0.6987126865875765,-0.41605254664366914,-0.23375783946365924,0.30946500799071514,1.0370738432439568,0.6474387253624502,12.523525876315125
2322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5695147609970919,0.659880365024602,0.4743420572836097,0.794068598264912,0.7570651022712842,2.3708344515290753,2.2967988983350303,0.6768513919637387,0.30946500799071514,2.3570506799365827,1.3566895252595044,12.506177237980511
2323,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.055606777254140226,0.6189868739646498,0.4743420572836097,0.794068598264912,0.7239678025725726,0.027472122933309293,0.24739186033604627,-0.3266771487929856,0.30946500799071514,-0.6515451730655285,-0.06181207453460391,12.119969946476761
2324,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.055606777254140226,0.6189868739646498,0.4743420572836097,0.794068598264912,0.7239678025725726,-1.1879861398108682,-0.8045764973064476,-0.2430497703965919,0.30946500799071514,0.006461298078543268,-0.06181207453460391,12.017330520933296
2325,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,0.8234543292644113,0.6661335531287722,0.794068598264912,0.8894543010661305,-0.5236042928023983,-0.2638238642202413,-0.04791922080500663,0.30946500799071514,0.26609638157213783,0.6474387253624502,12.081076155355488
2326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.5695147609970919,0.37362592760493585,0.1387069395545752,0.794068598264912,0.5253840043803031,0.11760144326391568,0.3178260268304681,-0.05256518627147294,0.30946500799071514,-0.5821770209870872,1.3566895252595044,11.77528972943772
2327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.5695147609970919,0.37362592760493585,0.1387069395545752,0.794068598264912,0.5253840043803031,-0.24291583805850986,0.029273151192030233,0.14721132878657864,0.30946500799071514,0.5336592538746971,0.6474387253624502,12.384218830913648
2328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.5695147609970919,0.29183894548503125,0.04281119163199391,0.794068598264912,0.45918940498287997,1.5030178529172367,1.5697365345216434,0.4259692567745576,0.30946500799071514,0.4841105738186676,1.3566895252595044,12.524526376648708
2329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.7793506224916515,1.1097087666840775,1.0497165448190973,2.607743768023401,1.1211353989571118,0.658377365247554,0.7881444934222527,0.918441596219987,1.6228815550624196,2.5770468193853535,2.0659403251565585,13.033197681535283
2330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.125400045452155,1.1506022577440298,1.0497165448190973,2.607743768023401,1.1542326986558233,0.951941437181529,1.083513578721441,1.327286557269023,1.6228815550624196,3.750359563112132,2.7751911250536123,13.20895199837856
2331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.4574706232727894,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1542326986558233,-0.1450611474138515,0.09743524779953525,0.9416714235523186,1.6228815550624196,1.9329139786569702,2.0659403251565585,12.783761274226782
2332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5914252386123392,1.1097087666840775,1.0497165448190973,2.607743768023401,1.1211353989571118,2.146798712421568,2.137754006250852,1.1321560076774375,1.6228815550624196,2.7157831235422365,2.0659403251565585,13.229567991666638
2333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0314373535124988,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1542326986558233,0.2721088495449552,0.4155250319678919,0.8998577343541218,1.6228815550624196,2.137054540487812,1.3566895252595044,12.799175708864519
2334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.527263891470804,1.1506022577440298,1.0497165448190973,0.794068598264912,1.1542326986558233,1.781131184223108,1.8151200823086615,1.2250753170067639,1.6228815550624196,2.378852099161236,2.7751911250536123,13.190022025878143
2335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.500278507200923,1.1097087666840775,1.0497165448190973,2.607743768023401,1.1211353989571118,0.5965744027351382,0.769967934326918,0.8719819415553239,1.6228815550624196,2.57110097777863,2.0659403251565585,12.90216299072889
2336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.184952256297732,1.1506022577440298,1.0497165448190973,2.607743768023401,1.1542326986558233,0.6892788465037619,0.8154093320652547,0.7837085976924639,1.6228815550624196,2.868393058114807,2.7751911250536123,12.991753427493052
2337,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5695147609970919,0.04647799912531735,-1.6353643970131786,0.794068598264912,-0.7654106838694488,1.0008687825038582,-2.388209208487481,0.9277335271529197,0.30946500799071514,1.6296760567140696,-0.771062874431658,12.037653993905211
2338,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5695147609970919,-0.9349657863135382,-1.3956250272067254,-1.0196065714935767,-0.5337295859784676,-0.26351682556264844,0.011096592096695565,0.4631369805062881,0.30946500799071514,-0.8755052069187819,-0.771062874431658,11.884489021402711
2339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.7142169693402598,1.1097087666840775,1.0017686708578066,0.794068598264912,1.1211353989571118,1.4309143966527516,1.506118577687972,0.20760887985064075,0.30946500799071514,0.4286160521559146,2.0659403251565585,12.669806661762314
2340,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.7588685077867763,1.1097087666840775,1.0497165448190973,0.794068598264912,1.1211353989571118,1.719328221710692,1.7333255663796554,1.327286557269023,1.6228815550624196,0.6505941388069267,1.3566895252595044,12.672946381766982
2341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.7746910074450284,1.1097087666840775,1.0017686708578066,0.794068598264912,1.1211353989571118,2.167399699925707,1.9514442755236714,1.1600318004762356,1.6228815550624196,0.9954529519968921,2.0659403251565585,13.060487973686241
